id,source,source_id,name,city,certifications,studio_name,website,instagram,specialties,crawled_at,search_vec,aliases,bio_text,lineage,tiktok,linkedin,blog_url,years_teaching,cert_date,contraindications,rag_payload,enriched_at
167,naver_blog,477072183b9c,TANN STUDIO,광주,,,blog.naver.com/tannstudio,,,2026-05-28T18:00:23.699502+00:00,'studio':2 'tann':1 '광주':3,,,,,,,,,,,
168,naver_blog,7e53c60090e5,소뇨로그 :) 인생은 마이웨이,광주,,,blog.naver.com/perkup111,,,2026-05-28T18:00:23.699521+00:00,'광주':4 '마이웨이':3 '소뇨로그':1 '인생은':2,,,,,,,,,,,
169,naver_blog,bada58022605,NANA YOGA,광주,,,blog.naver.com/lovenana9,,,2026-05-28T18:00:23.699548+00:00,'nana':1 'yoga':2 '광주':3,,,,,,,,,,,
170,naver_blog,1fe67322e129,루아요가,광주,,,blog.naver.com/aerini_,,,2026-05-28T18:00:23.699570+00:00,'광주':2 '루아요가':1,,,,,,,,,,,
171,naver_blog,132220f2b950,#since2015경기광주요가 #since2017경기광주필라,광주,,,blog.naver.com/lunafit,,,2026-05-28T18:00:23.699626+00:00,'since2015경기광주요가':1 'since2017경기광주필라':2 '광주':3,,,,,,,,,,,
172,naver_blog,47f939c3f2d0,aham yoga,광주,,,blog.naver.com/yogadameun,,,2026-05-28T18:00:23.699586+00:00,'aham':1 'yoga':2 '광주':3,,,,,,,,,,,
173,naver_blog,0f6b735662f5,SUM PILATES YOGA,광주,,,blog.naver.com/sumpila_,,,2026-05-26T18:00:27.141248+00:00,'pilates':2 'sum':1 'yoga':3 '광주':4,,,,,,,,,,,
174,naver_blog,954a898af352,울루루요가 광주산수점(백수인요가),광주,,,blog.naver.com/pinfloi,,,2026-05-28T18:00:23.699676+00:00,'광주':4 '광주산수점':2 '백수인요가':3 '울루루요가':1,,,,,,,,,,,
175,naver_blog,fe608a1f2475,힐 Yoga&Pole,광주,,,blog.naver.com/jjjlovej,,,2026-05-28T18:00:25.137545+00:00,'pole':3 'yoga':2 '광주':4 '힐':1,,,,,,,,,,,
176,naver_blog,7f9b98812e2c,집나간 삐약이,광주,,,blog.naver.com/jiniofthelamp,,,2026-05-28T18:00:25.137613+00:00,'광주':3 '삐약이':2 '집나간':1,,,,,,,,,,,
177,naver_blog,ba439b143fc5,힘쎈요가선생,광주,,,blog.naver.com/seedobe,,,2026-05-28T18:00:25.137657+00:00,'광주':2 '힘쎈요가선생':1,,,,,,,,,,,
178,naver_blog,26418679310b,다온강사양성교육원,광주,,,blog.naver.com/hope3917,,,2026-05-28T18:00:25.137693+00:00,'광주':2 '다온강사양성교육원':1,,,,,,,,,,,
179,naver_blog,d52fc9b750ac,광주광역시요가회,광주,,,blog.naver.com/yoga-academy,,,2026-05-28T18:00:25.137724+00:00,'광주':2 '광주광역시요가회':1,,,,,,,,,,,
180,naver_blog,970d7bf73740,광주 일곡동 더살빠짐,광주,,,blog.naver.com/yeoeun0725,,,2026-05-28T18:00:25.137765+00:00,"'광주':1,4 '더살빠짐':3 '일곡동':2",,,,,,,,,,,
181,naver_blog,898df18078be,실버스타신샘 다온시니어강사협회&다온강사양성교육원,광주,,,blog.naver.com/shin271326,,,2026-05-28T18:00:25.137800+00:00,'광주':4 '다온강사양성교육원':3 '다온시니어강사협회':2 '실버스타신샘':1,,,,,,,,,,,
182,naver_blog,af3a111ff9e2,50대의 방통대·자격증·재취업 재도전 실전 기록,광주,,,blog.naver.com/jjangpark99,,,2026-05-28T18:00:25.137868+00:00,'50대의':1 '광주':8 '기록':7 '방통대':2 '실전':6 '자격증':3 '재도전':5 '재취업':4,,,,,,,,,,,
183,naver_blog,bb6e3077a17b,"국내 최고 요가,필라테스 지도자 교육",광주,,,blog.naver.com/awesomebody2015,,,2026-05-28T18:00:25.137832+00:00,'광주':7 '교육':6 '국내':1 '요가':3 '지도자':5 '최고':2 '필라테스':4,,,,,,,,,,,
184,naver_blog,b17733eeced8,"대전 프리미엄 요가 쉼표,요가",대전,,,blog.naver.com/whgus0156,,,2026-05-28T18:00:27.528554+00:00,"'대전':1,6 '쉼표':4 '요가':3,5 '프리미엄':2",,,,,,,,,,,
185,naver_blog,7563b820090a,워킹맘 꾸프로,대전,,,blog.naver.com/99_pro,,,2026-05-28T18:00:27.528587+00:00,'꾸프로':2 '대전':3 '워킹맘':1,,,,,,,,,,,
186,naver_blog,c1d0671c72a8,THE 나무요가원,대전,,,blog.naver.com/sara532,,,2026-05-28T18:00:27.528630+00:00,'the':1 '나무요가원':2 '대전':3,,,,,,,,,,,
187,naver_blog,509b0c7820bb,방랑개구리 타로의 블로그 ♪,대전,,,blog.naver.com/tabikero,,,2026-05-28T18:00:27.528650+00:00,'대전':4 '방랑개구리':1 '블로그':3 '타로의':2,,,,,,,,,,,
188,naver_blog,dd5fd0723767,스튜디오히얼,대전,,,blog.naver.com/by_mapic,,,2026-05-28T18:00:27.528670+00:00,'대전':2 '스튜디오히얼':1,,,,,,,,,,,
189,naver_blog,48ea76658bbd,ZIHOONE | WINWINSTUDIO,대전,,,blog.naver.com/breezefly,,,2026-05-28T18:00:27.528687+00:00,'winwinstudio':2 'zihoone':1 '대전':3,,,,,,,,,,,
190,naver_blog,8998db724942,lamotion studio,대전,,,blog.naver.com/lamotion,,,2026-05-28T18:00:27.528712+00:00,'lamotion':1 'studio':2 '대전':3,,,,,,,,,,,
191,naver_blog,17a0905ecff6,todayyoga & pilates,대전,,,blog.naver.com/todayyogapilates,,,2026-05-28T18:00:27.528729+00:00,'pilates':2 'todayyoga':1 '대전':3,,,,,,,,,,,
192,naver_blog,7b8c77e999b3,WOOUBI STUDIO,대전,,,https://wooubistudio.tistory.com/,,,2026-05-28T18:00:27.528767+00:00,'studio':2 'wooubi':1 '대전':3,,,,,,,,,,,
193,naver_blog,28fa28baaaec,투모어휘트니스 건양대점,대전,,,blog.naver.com/2more_8,,,2026-05-28T18:00:27.528745+00:00,'건양대점':2 '대전':3 '투모어휘트니스':1,,,,,,,,,,,
194,naver_blog,8971929f1c51,일상을 공유하는 주니,대전,,,blog.naver.com/joony724,,,2026-05-28T18:00:29.261417+00:00,'공유하는':2 '대전':4 '일상을':1 '주니':3,,,,,,,,,,,
195,naver_blog,23e051ac5a76,다해의 웰니스 로그,대전,,,blog.naver.com/charmingcat7,,,2026-05-28T18:00:29.261454+00:00,'다해의':1 '대전':4 '로그':3 '웰니스':2,,,,,,,,,,,
196,naver_blog,b14061ecff96,★룰루랄라 짱지니 블로그,대전,,,blog.naver.com/hj12369,,,2026-05-28T18:00:29.261483+00:00,'대전':4 '룰루랄라':1 '블로그':3 '짱지니':2,,,,,,,,,,,
197,naver_blog,673f89d77063,대전 프리미엄 요가 쉼표요가관저점,대전,,,blog.naver.com/commayoga,,,2026-05-28T18:00:29.261500+00:00,"'대전':1,5 '쉼표요가관저점':4 '요가':3 '프리미엄':2",,,,,,,,,,,
198,naver_blog,1b7a89c3a40e,crewriter_shim 심취하다,대전,,,blog.naver.com/crewriter_shim,,,2026-05-28T18:00:29.261521+00:00,'crewriter':1 'shim':2 '대전':4 '심취하다':3,,,,,,,,,,,
199,naver_blog,2c97aae0731c,요가 안의 울림,대전,,,blog.naver.com/yoga_woollim,,,2026-05-28T18:00:29.261557+00:00,'대전':4 '안의':2 '요가':1 '울림':3,,,,,,,,,,,
200,naver_blog,786589e37574,탱자탱자 전탱자,대전,,,blog.naver.com/wjsgp0212,,,2026-05-28T18:00:29.261542+00:00,'대전':3 '전탱자':2 '탱자탱자':1,,,,,,,,,,,
201,naver_blog,3c8515c9f44b,Siyeon Blog,대전,,,blog.naver.com/sy_ceo_,,,2026-05-28T18:00:29.261591+00:00,'blog':2 'siyeon':1 '대전':3,,,,,,,,,,,
202,naver_blog,9925bb837ef8,mantra: love myself,대전,,,blog.naver.com/yonjin0619,,,2026-05-28T18:00:29.261634+00:00,'love':2 'mantra':1 'myself':3 '대전':4,,,,,,,,,,,
203,naver_blog,915d8526abfc,월요가의 모든것,대전,,,blog.naver.com/wallschool,,,2026-05-28T18:00:30.110121+00:00,'대전':3 '모든것':2 '월요가의':1,,,,,,,,,,,
204,naver_blog,738ede775d37,박보정다옴필라테스요가,대전,,,blog.naver.com/yoga6230098,,,2026-05-26T18:00:31.284133+00:00,'대전':2 '박보정다옴필라테스요가':1,,,,,,,,,,,
205,naver_blog,3d3517c51f1e,테라피요가,대전,,,blog.naver.com/healyoga,,,2026-05-28T18:00:30.110140+00:00,'대전':2 '테라피요가':1,,,,,,,,,,,
206,naver_blog,4779e2371f25,유일무이하다,대전,,,blog.naver.com/u1mu2hada,,,2026-05-28T18:00:30.110193+00:00,'대전':2 '유일무이하다':1,,,,,,,,,,,
207,naver_blog,65d11c4c4d1a,박보정다옴필라테스요가 님의블로그,대전,,,blog.naver.com/gigigipsh121,,,2026-05-28T18:00:30.110160+00:00,'님의블로그':2 '대전':3 '박보정다옴필라테스요가':1,,,,,,,,,,,
208,naver_blog,a0b5189cca2d,투디,대전,,,blog.naver.com/d2company25,,,2026-05-28T18:00:30.110216+00:00,'대전':2 '투디':1,,,,,,,,,,,
209,naver_blog,c078290b81c6,MPA필라테스,대전,,,blog.naver.com/hoseo1083,,,2026-05-28T18:00:30.110234+00:00,'mpa필라테스':1 '대전':2,,,,,,,,,,,
210,naver_blog,5e778a370fa7,요가앤필라테스 인사이트 잡지,대전,,,blog.naver.com/therapywork,,,2026-05-28T18:00:30.110255+00:00,'대전':4 '요가앤필라테스':1 '인사이트':2 '잡지':3,,,,,,,,,,,
211,naver_blog,943da150943b,"요가종류 전 수료과정 무료, RYTK300+요가강사멤버십",대전,,,blog.naver.com/gsw8879,,,2026-05-28T18:00:30.110275+00:00,'rytk300':5 '대전':7 '무료':4 '수료과정':3 '요가강사멤버십':6 '요가종류':1 '전':2,,,,,,,,,,,
212,naver_blog,92895c944db3,YOGA TWO HANDS [Y2H],수원,,,blog.naver.com/4sorakim,,,2026-05-28T18:00:31.171733+00:00,'hands':3 'two':2 'y2h':4 'yoga':1 '수원':5,,,,,,,,,,,
213,naver_blog,2f0b204ae7da,파리지앵 아니고 수앵,수원,,,blog.naver.com/sooanchor,,,2026-05-28T18:00:31.171771+00:00,'수앵':3 '수원':4 '아니고':2 '파리지앵':1,,,,,,,,,,,
214,naver_blog,87587df899a4,주아나요가다움호매실점,수원,,,blog.naver.com/juanayogadawoom,,,2026-05-28T18:00:31.171804+00:00,'수원':2 '주아나요가다움호매실점':1,,,,,,,,,,,
215,naver_blog,358eabf70740,배우 전문 프로필사진 스튜디오 마롬,수원,,,blog.naver.com/studio_marrom,,,2026-05-28T18:00:31.171823+00:00,'마롬':5 '배우':1 '수원':6 '스튜디오':4 '전문':2 '프로필사진':3,,,,,,,,,,,
216,naver_blog,c789c890b343,리마's 블로그,수원,,,blog.naver.com/8509my,,,2026-05-28T18:00:31.171842+00:00,'s':2 '리마':1 '블로그':3 '수원':4,,,,,,,,,,,
217,naver_blog,f2aef6962307,Soy’s happy day,수원,,,blog.naver.com/soysuna,,,2026-05-28T18:00:31.171865+00:00,'day':4 'happy':3 's':2 'soy':1 '수원':5,,,,,,,,,,,
218,naver_blog,c07ecca06db5,여성전용 피트니스 채움 안성점,수원,,,blog.naver.com/chaeum_anseong,,"[""ashtanga""]",2026-05-28T18:00:31.171888+00:00,'ashtanga':6 '수원':5 '안성점':4 '여성전용':1 '채움':3 '피트니스':2,,,,,,,,,,,
219,naver_blog,565c9b41d44e,"미리밀의 일상과 생각, 밀상 로그 : )",수원,,,blog.naver.com/verano1525,,,2026-05-28T18:00:31.171906+00:00,'로그':5 '미리밀의':1 '밀상':4 '생각':3 '수원':6 '일상과':2,,,,,,,,,,,
220,naver_blog,75d402de67d1,일상에 뷰티 한 스푼,수원,,,blog.naver.com/mi_n_m0,,,2026-05-26T18:00:33.190648+00:00,'뷰티':2 '수원':5 '스푼':4 '일상에':1 '한':3,,,,,,,,,,,
221,naver_blog,55648858e204,뉴핏 필라테스 & 플라잉,수원,,,blog.naver.com/newfit_yoga,,,2026-05-28T18:00:31.171922+00:00,'뉴핏':1 '수원':4 '플라잉':3 '필라테스':2,,,,,,,,,,,
222,naver_blog,24e6f30022f2,지음요가. 한라네집,수원,,,blog.naver.com/jidoob,,,2026-05-28T18:00:32.515542+00:00,'수원':3 '지음요가':1 '한라네집':2,,,,,,,,,,,
223,naver_blog,c9e41911375c,수원 호매실 요가다움 flyingyoga&yoga,수원,,,blog.naver.com/lovesagus89,,,2026-05-28T18:00:32.515577+00:00,"'flyingyoga':4 'yoga':5 '수원':1,6 '요가다움':3 '호매실':2",,,,,,,,,,,
224,naver_blog,e5fe63913008,니니의 낭만 일기장,수원,,,blog.naver.com/z1004__,,,2026-05-28T18:00:32.515615+00:00,'낭만':2 '니니의':1 '수원':4 '일기장':3,,,,,,,,,,,
225,naver_blog,ef784511a1e4,요가하루,수원,,,blog.naver.com/pej19,,,2026-05-28T18:00:32.515641+00:00,'수원':2 '요가하루':1,,,,,,,,,,,
226,naver_blog,0e2f1b48f3b9,수원 원룸텔 치즈스테이,수원,,,blog.naver.com/korea0523_,,,2026-05-21T18:00:32.446915+00:00,"'수원':1,4 '원룸텔':2 '치즈스테이':3",,,,,,,,,,,
227,naver_blog,b7649788c8df,욤욤블로그,수원,,,blog.naver.com/poiuy0523,,,2026-05-28T18:00:32.515668+00:00,'수원':2 '욤욤블로그':1,,,,,,,,,,,
228,naver_blog,6e7f2c059c87,플라잉요가 인 뉴욕 수원점,수원,,,blog.naver.com/suwonflyingyoga,,,2026-05-28T18:00:32.515688+00:00,'뉴욕':3 '수원':5 '수원점':4 '인':2 '플라잉요가':1,,,,,,,,,,,
229,naver_blog,2183e69b3a4f,우나요가 (UNA YOGA),수원,,,blog.naver.com/suwonyoga,,,2026-05-28T18:00:32.515705+00:00,'una':2 'yoga':3 '수원':4 '우나요가':1,,,,,,,,,,,
230,naver_blog,74a01d5e544f,YOGA TO THE PEOPLE,수원,,,blog.naver.com/yogatothepeople,,,2026-05-28T18:00:32.515728+00:00,'people':4 'the':3 'to':2 'yoga':1 '수원':5,,,,,,,,,,,
231,naver_blog,1350221ff195,@da_woon_2,수원,,,blog.naver.com/jungdawoonyoga,,,2026-05-28T18:00:32.515746+00:00,'2':3 'da':1 'woon':2 '수원':4,,,,,,,,,,,
232,naver_blog,6ac3199cb93c,경희요가필라테스 교육협회,수원,,,blog.naver.com/udaobvmwc,,,2026-05-28T18:00:33.764964+00:00,'경희요가필라테스':1 '교육협회':2 '수원':3,,,,,,,,,,,
233,naver_blog,29281e120c17,"안양요가, 요가하라",수원,,,blog.naver.com/yogahara2019,,,2026-05-28T18:00:33.764995+00:00,'수원':3 '안양요가':1 '요가하라':2,,,,,,,,,,,
234,naver_blog,f1ffb73fd6af,더요가필라테스 수원장안교육관,수원,,,blog.naver.com/kumnahee00,,,2026-05-26T18:00:35.360148+00:00,'더요가필라테스':1 '수원':3 '수원장안교육관':2,,,,,,,,,,,
235,naver_blog,aac5a739194e,몰리log,수원,,,blog.naver.com/knitwithmolly,,,2026-05-28T18:00:33.765055+00:00,'몰리log':1 '수원':2,,,,,,,,,,,
236,naver_blog,926fe85db661,머무르고 싶었던 순간들,수원,,,blog.naver.com/rlaghgjs,,,2026-05-28T18:00:33.765037+00:00,'머무르고':1 '수원':4 '순간들':3 '싶었던':2,,,,,,,,,,,
237,naver_blog,2621f3de4262,cha&yoga,수원,,,blog.naver.com/chanyoga2812_,,,2026-05-28T18:00:33.765077+00:00,'cha':1 'yoga':2 '수원':3,,,,,,,,,,,
238,naver_blog,85a01f160a93,평범한 삶,수원,,,blog.naver.com/ds2dtt,,,2026-05-28T18:00:33.765096+00:00,'삶':2 '수원':3 '평범한':1,,,,,,,,,,,
239,naver_blog,87b07a9db607,죵이의 나와바리,울산,,,blog.naver.com/cloie517,,,2026-05-28T18:00:35.245277+00:00,'나와바리':2 '울산':3 '죵이의':1,,,,,,,,,,,
240,naver_blog,e176e7848432,Apple,울산,,,blog.naver.com/dpipe0609,,,2026-05-28T18:00:35.245309+00:00,'apple':1 '울산':2,,,,,,,,,,,
241,naver_blog,6abeef62101d,N studio X A photolab,울산,,,blog.naver.com/newvision72,,,2026-05-28T18:00:35.245332+00:00,'a':4 'n':1 'photolab':5 'studio':2 'x':3 '울산':6,,,,,,,,,,,
242,naver_blog,ea7362c09614,져니의 저니,울산,,,blog.naver.com/lily9603,,,2026-05-28T18:00:35.245373+00:00,'울산':3 '저니':2 '져니의':1,,,,,,,,,,,
243,naver_blog,6a3068b5697e,울산 북구 더핏필라테스,울산,,,blog.naver.com/psydsc4871,,,2026-05-28T18:00:35.245353+00:00,"'더핏필라테스':3 '북구':2 '울산':1,4",,,,,,,,,,,
244,naver_blog,6891a0673300,요선생 블로그,울산,,,blog.naver.com/singree1829,,,2026-05-28T18:00:35.245391+00:00,'블로그':2 '요선생':1 '울산':3,,,,,,,,,,,
245,naver_blog,6fc7c66adc55,NEWFIT FITNESS,울산,,,blog.naver.com/newfit_5,,,2026-05-28T18:00:35.245410+00:00,'fitness':2 'newfit':1 '울산':3,,,,,,,,,,,
246,naver_blog,b680940ed9be,나를 말할 수 있는 곳 _ 맹라니,울산,,,blog.naver.com/jtw9919,,,2026-05-28T18:00:35.245440+00:00,'곳':5 '나를':1 '말할':2 '맹라니':6 '수':3 '울산':7 '있는':4,,,,,,,,,,,
247,naver_blog,5cca73e3e866,마음 다지기,울산,,,blog.naver.com/unruled_paper,,,2026-05-28T18:00:35.245459+00:00,'다지기':2 '마음':1 '울산':3,,,,,,,,,,,
248,naver_blog,a5a3b2815e49,울산 동구 다옴요가& 필라테스,울산,,,blog.naver.com/ppy73,,,2026-05-28T18:00:35.245489+00:00,"'다옴요가':3 '동구':2 '울산':1,5 '필라테스':4",,,,,,,,,,,
249,naver_blog,27e81e4021c9,율리아의 계절,울산,,,blog.naver.com/promise065,,,2026-05-28T18:00:36.059808+00:00,'계절':2 '울산':3 '율리아의':1,,,,,,,,,,,
250,naver_blog,02726ea63f23,정정희메디요가&필라테스,울산,,,blog.naver.com/yoga_wallterapy,,,2026-05-28T18:00:36.059847+00:00,'울산':3 '정정희메디요가':1 '필라테스':2,,,,,,,,,,,
251,naver_blog,dcadafeb2c22,뚜까와 뚜동이네집,울산,,,blog.naver.com/s2lllyoy,,,2026-05-28T18:00:36.059871+00:00,'뚜까와':1 '뚜동이네집':2 '울산':3,,,,,,,,,,,
252,naver_blog,19706cabfc25,the moment ✨,울산,,,blog.naver.com/hello20004,,,2026-05-28T18:00:36.059893+00:00,'moment':2 'the':1 '울산':3,,,,,,,,,,,
253,naver_blog,9abc0a2aa611,인생은 아름다워,울산,,,blog.naver.com/life_is_lumi,,,2026-05-28T18:00:36.059913+00:00,'아름다워':2 '울산':3 '인생은':1,,,,,,,,,,,
254,naver_blog,b4176180c48e,알리시아 요가,울산,,,blog.naver.com/harp4861,,,2026-05-28T18:00:36.059935+00:00,'알리시아':1 '요가':2 '울산':3,,,,,,,,,,,
255,naver_blog,2240f3ac17d4,오늘도 반고니,울산,,,blog.naver.com/jjha_yyoginii,,,2026-05-28T18:00:36.059954+00:00,'반고니':2 '오늘도':1 '울산':3,,,,,,,,,,,
256,naver_blog,51280a6559ab,바라요가원입니다,울산,,,blog.naver.com/bara_yoga,,,2026-05-28T18:00:36.059979+00:00,'바라요가원입니다':1 '울산':2,,,,,,,,,,,
257,naver_blog,1117c745118e,요가루다는 소소한 행복찾기중♥️ #요가Ruda,울산,,,blog.naver.com/ringopiee,,,2026-05-28T18:00:36.060002+00:00,'소소한':2 '요가ruda':4 '요가루다는':1 '울산':5 '행복찾기중':3,,,,,,,,,,,
258,naver_blog,e510d55a7499,필라테스 솔루션,울산,,,blog.naver.com/pilatessolution,,,2026-05-21T12:18:53.373056+00:00,'솔루션':2 '울산':3 '필라테스':1,,,,,,,,,,,
259,naver_blog,b6ffde143628,"나누다, 요가",울산,,,blog.naver.com/nanuda_yoga,,,2026-05-28T18:00:36.563069+00:00,'나누다':1 '요가':2 '울산':3,,,,,,,,,,,
260,naver_blog,6df42a6f8bab,해맑은 오후,울산,,,blog.naver.com/realhi25,,,2026-05-28T18:00:36.563109+00:00,'오후':2 '울산':3 '해맑은':1,,,,,,,,,,,
261,naver_blog,1b0bd5292345,"요가 , 하루",울산,,,blog.naver.com/yogaharu_ulsan,,,2026-05-28T18:00:36.563132+00:00,'요가':1 '울산':3 '하루':2,,,,,,,,,,,
262,naver_blog,ed36b7c5501c,"요가종류 전 수료과정 무료, RYTK300+요가강사멤버십",울산,,,blog.naver.com/gsw8879,,,2026-05-28T18:00:36.563153+00:00,'rytk300':5 '무료':4 '수료과정':3 '요가강사멤버십':6 '요가종류':1 '울산':7 '전':2,,,,,,,,,,,
263,naver_blog,70d74fe5d651,dbhoho_님의 블로그,울산,,,blog.naver.com/dbhoho_,,,2026-05-28T18:00:36.563192+00:00,'dbhoho':1 '님의':2 '블로그':3 '울산':4,,,,,,,,,,,
264,naver_blog,af7e8b4e29b6,소소한 하루에 반짝임을 더해요❤️,울산,,,blog.naver.com/p_hyeily,,,2026-05-28T18:00:36.563209+00:00,'더해요':4 '반짝임을':3 '소소한':1 '울산':5 '하루에':2,,,,,,,,,,,
265,naver_blog,95d882763834,레고2026,울산,,,blog.naver.com/layfast,,,2026-05-28T18:00:36.563230+00:00,'레고2026':1 '울산':2,,,,,,,,,,,
266,naver_blog,2ad95f64c51e,리즈요가&필라테스님의블로그,울산,,,blog.naver.com/chujado73,,,2026-05-28T18:00:36.563247+00:00,'리즈요가':1 '울산':3 '필라테스님의블로그':2,,,,,,,,,,,
267,naver_blog,050b508e034a,테라피요가,울산,,,blog.naver.com/healyoga,,,2026-05-28T18:00:36.563264+00:00,'울산':2 '테라피요가':1,,,,,,,,,,,
268,naver_blog,b6e01c378247,솜솜 다이어리,성남,,,blog.naver.com/jsmsy09,,,2026-05-28T18:00:38.818291+00:00,'다이어리':2 '성남':3 '솜솜':1,,,,,,,,,,,
269,naver_blog,0c001c76b794,"CH 광고천하(주) - 디자인,인쇄 및 전단지 직투 전문",성남,,,blog.naver.com/kgch2018,,,2026-05-28T18:00:38.818331+00:00,'ch':1 '광고천하':2 '디자인':4 '및':6 '성남':10 '인쇄':5 '전단지':7 '전문':9 '주':3 '직투':8,,,,,,,,,,,
270,naver_blog,5f587127f395,김초심의 일기장,성남,,,blog.naver.com/beginner__,,,2026-05-28T18:00:38.818353+00:00,'김초심의':1 '성남':3 '일기장':2,,,,,,,,,,,
271,naver_blog,c9cb68d4b45e,야탑 비비르 필라테스&요가,성남,,,blog.naver.com/vivir78,,,2026-05-28T18:00:38.818372+00:00,'비비르':2 '성남':5 '야탑':1 '요가':4 '필라테스':3,,,,,,,,,,,
272,naver_blog,04d0d3e9cf06,"""운동이야기""",성남,,,blog.naver.com/sungbok3631,,,2026-05-28T18:00:38.818396+00:00,'성남':2 '운동이야기':1,,,,,,,,,,,
273,naver_blog,6dc3b64073f9,BYA아카데미,성남,,,blog.naver.com/byayoga,,,2026-05-28T18:00:38.818415+00:00,'bya아카데미':1 '성남':2,,,,,,,,,,,
274,naver_blog,dd9949fa9f42,Right NOW ^.^,성남,,,blog.naver.com/klylsl,,,2026-05-28T18:00:38.818432+00:00,'now':2 'right':1 '성남':3,,,,,,,,,,,
275,naver_blog,f00c30119bbe,"CITY YOGA, Go with your flow",성남,,,blog.naver.com/cityyoga,,,2026-05-28T18:00:39.447641+00:00,'city':1 'flow':6 'go':3 'with':4 'yoga':2 'your':5 '성남':7,,,,,,,,,,,
276,naver_blog,d8a829774f47,방문요가 홈트요가,성남,,,blog.naver.com/baby080504,,,2026-05-28T18:00:39.447703+00:00,'방문요가':1 '성남':3 '홈트요가':2,,,,,,,,,,,
277,naver_blog,848fdcbbc39a,-,성남,,,blog.naver.com/amy0082,,,2026-05-28T18:00:39.447745+00:00,'성남':1,,,,,,,,,,,
278,naver_blog,c8f82a137a80,"요가,연",성남,,,blog.naver.com/dall0727,,,2026-05-28T18:00:39.447727+00:00,'성남':3 '연':2 '요가':1,,,,,,,,,,,
279,naver_blog,6b2d7953574d,비내리는 메모장,성남,,,blog.naver.com/is_koo,,,2026-05-21T18:00:41.320493+00:00,'메모장':2 '비내리는':1 '성남':3,,,,,,,,,,,
280,naver_blog,b1efa412da49,필라테스 솔루션,성남,,,blog.naver.com/pilatessolution,,,2026-05-28T18:00:39.447770+00:00,'성남':3 '솔루션':2 '필라테스':1,,,,,,,,,,,
281,naver_blog,1875d17d5ecd,수원요가자격증/플라잉요가/필라테스/임산부/키즈,성남,,,blog.naver.com/dana-yoga,,,2026-05-28T18:00:39.447790+00:00,'성남':6 '수원요가자격증':1 '임산부':4 '키즈':5 '플라잉요가':2 '필라테스':3,,,,,,,,,,,
282,naver_blog,f141a7a369b5,달콤살콤's 블로그 Story,성남,,,blog.naver.com/kdx221,,,2026-05-28T18:00:39.447807+00:00,'s':2 'story':4 '달콤살콤':1 '블로그':3 '성남':5,,,,,,,,,,,
283,naver_blog,8fac3a06585a,아리아요가&필라테스 야탑역점,성남,,,blog.naver.com/aria-yatap,,,2026-05-28T18:00:41.102334+00:00,'성남':4 '아리아요가':1 '야탑역점':3 '필라테스':2,,,,,,,,,,,
284,naver_blog,7547249ba5b9,오늘도 반짝이는 순간들,성남,,,blog.naver.com/availabl8142,,,2026-05-28T18:00:41.102366+00:00,'반짝이는':2 '성남':4 '순간들':3 '오늘도':1,,,,,,,,,,,
285,naver_blog,22ba2721496d,기부니가 좋아져라 하나 둘 셋 넷,성남,,,blog.naver.com/ia11il9,,,2026-05-28T18:00:41.102390+00:00,'기부니가':1 '넷':6 '둘':4 '성남':7 '셋':5 '좋아져라':2 '하나':3,,,,,,,,,,,
286,naver_blog,71f39233f752,Can be Anything,성남,,,blog.naver.com/ellyelly0561,,,2026-05-28T18:00:41.102409+00:00,'anything':3 'be':2 'can':1 '성남':4,,,,,,,,,,,
287,naver_blog,557433c5f67a,소확행,성남,,,blog.naver.com/4802441,,,2026-05-28T18:00:41.102431+00:00,'성남':2 '소확행':1,,,,,,,,,,,
288,naver_blog,2e0eb7e46ac7,Mindful Lifestyle,성남,,,blog.naver.com/yogasukham,,,2026-05-28T18:00:41.102454+00:00,'lifestyle':2 'mindful':1 '성남':3,,,,,,,,,,,
289,naver_blog,397c46a16861,아리아요가&필라테스 모란역점,성남,,,blog.naver.com/ariayoga-moran,,,2026-05-28T18:00:41.102477+00:00,'모란역점':3 '성남':4 '아리아요가':1 '필라테스':2,,,,,,,,,,,
290,naver_blog,b938cbd42724,"CH 광고천하(주) - 디자인,인쇄 및 전단지 직투 전문",고양,,,blog.naver.com/kgch2018,,,2026-05-28T18:00:43.515629+00:00,'ch':1 '고양':10 '광고천하':2 '디자인':4 '및':6 '인쇄':5 '전단지':7 '전문':9 '주':3 '직투':8,,,,,,,,,,,
291,naver_blog,ba84793fa369,마음을 위한 요가_흐르다야,고양,,,blog.naver.com/youngjilee81,,,2026-05-28T18:00:43.515665+00:00,'고양':5 '마음을':1 '요가':3 '위한':2 '흐르다야':4,,,,,,,,,,,
292,naver_blog,d5b42392be8b,정신 나가서 회사나 가는 삐구리,고양,,,blog.naver.com/piguring,,,2026-05-28T18:00:43.515685+00:00,'가는':4 '고양':6 '나가서':2 '삐구리':5 '정신':1 '회사나':3,,,,,,,,,,,
293,naver_blog,16ef7fa69129,Deep breath Flow freely,고양,,,blog.naver.com/ldy921021,,,2026-05-28T18:00:43.515705+00:00,'breath':2 'deep':1 'flow':3 'freely':4 '고양':5,,,,,,,,,,,
